,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
95532,2502100605.0,Punjab,Urban,25021006.0,Unknown,5350.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95533,2502100605.0,Punjab,Urban,25021006.0,medical,3500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95534,2502100605.0,Punjab,Urban,25021006.0,medical,400.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95535,2502100605.0,Punjab,Urban,25021006.0,fuel,24000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95536,2502100605.0,Punjab,Urban,25021006.0,transport,6000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95537,2502100605.0,Punjab,Urban,25021006.0,telecom,9600.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95538,2502100605.0,Punjab,Urban,25021006.0,govt_school,1880.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95539,2502100606.0,Punjab,Urban,25021006.0,men_clothing,3000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95540,2502100606.0,Punjab,Urban,25021006.0,Unknown,3000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95541,2502100606.0,Punjab,Urban,25021006.0,Unknown,1500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95542,2502100606.0,Punjab,Urban,25021006.0,medical,14000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95543,2502100606.0,Punjab,Urban,25021006.0,medical,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95544,2502100606.0,Punjab,Urban,25021006.0,fuel,30000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95545,2502100606.0,Punjab,Urban,25021006.0,transport,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95546,2502100606.0,Punjab,Urban,25021006.0,telecom,4800.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95547,2502100606.0,Punjab,Urban,25021006.0,private_school,3600.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95548,2502100606.0,Punjab,Urban,25021006.0,bread_basic,60.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95549,2502100607.0,Punjab,Urban,25021006.0,Unknown,2500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95550,2502100607.0,Punjab,Urban,25021006.0,medical,900.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95551,2502100607.0,Punjab,Urban,25021006.0,medical,400.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95552,2502100607.0,Punjab,Urban,25021006.0,transport,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95553,2502100607.0,Punjab,Urban,25021006.0,telecom,2400.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95554,2502100607.0,Punjab,Urban,25021006.0,govt_school,960.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95555,2502100608.0,Punjab,Urban,25021006.0,medical,3000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95556,2502100608.0,Punjab,Urban,25021006.0,transport,6000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95557,2502100608.0,Punjab,Urban,25021006.0,transport,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95558,2502100608.0,Punjab,Urban,25021006.0,telecom,6000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95559,2502100609.0,Punjab,Urban,25021006.0,men_clothing,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
