vor_id,area_sq,area_sqrt,sum_pop,mean_pop,max_pop,min_pop,occurances-accounting,occurances-airport,occurances-amusement_park,occurances-aquarium,occurances-art_gallery,occurances-atm,occurances-bakery,occurances-bank,occurances-bar,occurances-beauty_salon,occurances-bicycle_store,occurances-book_store,occurances-bus_station,occurances-cafe,occurances-campground,occurances-car_dealer,occurances-car_rental,occurances-car_repair,occurances-car_wash,occurances-cemetery,occurances-church,occurances-city_hall,occurances-clothing_store,occurances-convenience_store,occurances-courthouse,occurances-dentist,occurances-department_store,occurances-doctor,occurances-drugstore,occurances-electrician,occurances-electronics_store,occurances-embassy,occurances-finance,occurances-fire_station,occurances-florist,occurances-food,occurances-funeral_home,occurances-furniture_store,occurances-gas_station,occurances-general_contractor,occurances-grocery_or_supermarket,occurances-gym,occurances-hair_care,occurances-hardware_store,occurances-health,occurances-hindu_temple,occurances-home_goods_store,occurances-hospital,occurances-insurance_agency,occurances-jewelry_store,occurances-laundry,occurances-lawyer,occurances-library,occurances-local_government_office,occurances-locksmith,occurances-lodging,occurances-meal_delivery,occurances-meal_takeaway,occurances-mosque,occurances-movie_rental,occurances-movie_theater,occurances-moving_company,occurances-museum,occurances-night_club,occurances-painter,occurances-park,occurances-parking,occurances-pet_store,occurances-pharmacy,occurances-physiotherapist,occurances-place_of_worship,occurances-plumber,occurances-point_of_interest,occurances-police,occurances-post_office,occurances-premise,occurances-primary_school,occurances-real_estate_agency,occurances-restaurant,occurances-roofing_contractor,occurances-rv_park,occurances-school,occurances-secondary_school,occurances-shoe_store,occurances-shopping_mall,occurances-spa,occurances-stadium,occurances-storage,occurances-store,occurances-sublocality_level_2,occurances-supermarket,occurances-taxi_stand,occurances-tourist_attraction,occurances-train_station,occurances-transit_station,occurances-travel_agency,occurances-university,occurances-veterinary_care,occurances-zoo,price_leve-bakery,price_leve-bar,price_leve-book_store,price_leve-cafe,price_leve-car_dealer,price_leve-department_store,price_leve-food,price_leve-gas_station,price_leve-meal_delivery,price_leve-meal_takeaway,price_leve-moving_company,price_leve-point_of_interest,price_leve-restaurant,price_leve-school,price_leve-shoe_store,price_leve-store,rating-accounting,rating-airport,rating-amusement_park,rating-art_gallery,rating-atm,rating-bakery,rating-bank,rating-bar,rating-beauty_salon,rating-bicycle_store,rating-book_store,rating-bus_station,rating-cafe,rating-campground,rating-car_dealer,rating-car_rental,rating-car_repair,rating-car_wash,rating-cemetery,rating-church,rating-city_hall,rating-clothing_store,rating-convenience_store,rating-courthouse,rating-dentist,rating-department_store,rating-doctor,rating-drugstore,rating-electrician,rating-electronics_store,rating-embassy,rating-finance,rating-fire_station,rating-florist,rating-food,rating-funeral_home,rating-furniture_store,rating-gas_station,rating-general_contractor,rating-grocery_or_supermarket,rating-gym,rating-hair_care,rating-hardware_store,rating-health,rating-home_goods_store,rating-hospital,rating-insurance_agency,rating-jewelry_store,rating-laundry,rating-lawyer,rating-library,rating-local_government_office,rating-locksmith,rating-lodging,rating-meal_delivery,rating-meal_takeaway,rating-mosque,rating-movie_rental,rating-movie_theater,rating-moving_company,rating-museum,rating-night_club,rating-painter,rating-park,rating-parking,rating-pet_store,rating-pharmacy,rating-physiotherapist,rating-place_of_worship,rating-plumber,rating-point_of_interest,rating-police,rating-post_office,rating-premise,rating-primary_school,rating-real_estate_agency,rating-restaurant,rating-roofing_contractor,rating-rv_park,rating-school,rating-secondary_school,rating-shoe_store,rating-shopping_mall,rating-spa,rating-stadium,rating-storage,rating-store,rating-supermarket,rating-taxi_stand,rating-tourist_attraction,rating-train_station,rating-transit_station,rating-travel_agency,rating-university,rating-veterinary_care,rating-zoo,user_ratin-accounting,user_ratin-airport,user_ratin-amusement_park,user_ratin-aquarium,user_ratin-art_gallery,user_ratin-atm,user_ratin-bakery,user_ratin-bank,user_ratin-bar,user_ratin-beauty_salon,user_ratin-bicycle_store,user_ratin-book_store,user_ratin-bus_station,user_ratin-cafe,user_ratin-campground,user_ratin-car_dealer,user_ratin-car_rental,user_ratin-car_repair,user_ratin-car_wash,user_ratin-cemetery,user_ratin-church,user_ratin-city_hall,user_ratin-clothing_store,user_ratin-convenience_store,user_ratin-courthouse,user_ratin-dentist,user_ratin-department_store,user_ratin-doctor,user_ratin-drugstore,user_ratin-electrician,user_ratin-electronics_store,user_ratin-embassy,user_ratin-finance,user_ratin-fire_station,user_ratin-florist,user_ratin-food,user_ratin-funeral_home,user_ratin-furniture_store,user_ratin-gas_station,user_ratin-general_contractor,user_ratin-grocery_or_supermarket,user_ratin-gym,user_ratin-hair_care,user_ratin-hardware_store,user_ratin-health,user_ratin-hindu_temple,user_ratin-home_goods_store,user_ratin-hospital,user_ratin-insurance_agency,user_ratin-jewelry_store,user_ratin-laundry,user_ratin-lawyer,user_ratin-library,user_ratin-local_government_office,user_ratin-locksmith,user_ratin-lodging,user_ratin-meal_delivery,user_ratin-meal_takeaway,user_ratin-mosque,user_ratin-movie_rental,user_ratin-movie_theater,user_ratin-moving_company,user_ratin-museum,user_ratin-night_club,user_ratin-painter,user_ratin-park,user_ratin-parking,user_ratin-pet_store,user_ratin-pharmacy,user_ratin-physiotherapist,user_ratin-place_of_worship,user_ratin-plumber,user_ratin-point_of_interest,user_ratin-police,user_ratin-post_office,user_ratin-premise,user_ratin-primary_school,user_ratin-real_estate_agency,user_ratin-restaurant,user_ratin-roofing_contractor,user_ratin-rv_park,user_ratin-school,user_ratin-secondary_school,user_ratin-shoe_store,user_ratin-shopping_mall,user_ratin-spa,user_ratin-stadium,user_ratin-storage,user_ratin-store,user_ratin-sublocality_level_2,user_ratin-supermarket,user_ratin-taxi_stand,user_ratin-tourist_attraction,user_ratin-train_station,user_ratin-transit_station,user_ratin-travel_agency,user_ratin-university,user_ratin-veterinary_care,user_ratin-zoo
vor284,924217.5146328061,961.3623222452636,12043.146484375,35.4210205078125,95.89645385742188,9.95767307281494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,
vor290,925759.4657463592,962.163949515029,22460.38671875,66.05995941162111,126.78433990478516,13.30140495300293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
vor291,925608.3655366924,962.0854252802567,29688.15625,87.31810760498047,131.34693908691406,25.52768898010254,,,,,,3.0,6.0,6.0,,1.0,,1.0,,2.0,,2.0,3.0,13.0,,,1.0,,7.0,,,,,3.0,,,8.0,,2.0,,,12.0,,,2.0,3.0,2.0,1.0,3.0,2.0,9.0,,6.0,10.0,,,1.0,,,1.0,,5.0,,,12.0,,,,,,,,,,5.0,,1.0,,120.0,,,,,7.0,11.0,,,27.0,,1.0,8.0,,,,5.0,,1.0,,,,1.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,3.5,4.1,4.016666666666667,,5.0,,5.0,,5.0,,4.7,4.7,4.4375,,,,,4.5,,,,,4.0,,,4.275,,1.0,,,4.577777777777778,,,4.1,3.9333333333333336,4.5,5.0,5.0,5.0,4.45,4.633333333333334,4.625,,,4.4,,,,,5.0,,,4.241666666666667,,,,,,,,,,4.75,,3.8,,4.410294117647058,,,,,4.199999999999999,4.233333333333333,,,4.5,,5.0,4.24,,,,5.0,4.3,,,,3.6,4.966666666666667,,,,,,,,,14.0,534.0,76.0,,2.0,,1.0,,14.0,,640.0,10.0,39.0,,,0.0,,4.0,,,,,2.0,,,89.0,,1.0,,,88.0,,,573.0,9.0,8.0,16.0,2.0,2.0,8.0,,26.0,35.0,,,9.0,,,0.0,,2.0,,,190.0,,,,,,,,,,11.0,,16.0,,938.0,,,,,68.0,26.0,,,31.0,,3.0,36.0,,,,4.0,,74.0,,,,8.0,11.0,,,
vor292,925457.2236630365,962.0068729811843,29242.1953125,86.00645446777344,125.2996063232422,25.09993934631348,,,,,,,2.0,,,1.0,,1.0,1.0,2.0,,,,2.0,,,,,3.0,,,,,,1.0,,2.0,,1.0,,,5.0,,1.0,,,2.0,1.0,,1.0,3.0,,4.0,1.0,,,1.0,,,2.0,,2.0,,,4.0,,,,,,,4.0,,,2.0,,,,119.0,1.0,,,,3.0,5.0,,,9.0,1.0,1.0,1.0,,,2.0,4.0,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,3.6,,,,,3.55,,,,,4.45,,,,,,,,4.9,,3.4,,,4.825,,4.0,,,5.0,3.2,,5.0,5.0,3.6666666666666665,5.0,,,2.5,,,,,4.0,,,4.666666666666667,,,,,,,4.1000000000000005,,,5.0,,,,4.525714285714286,4.0,,,,5.0,4.1499999999999995,,,4.6,5.0,4.0,,,,4.0,4.666666666666667,,,4.5,,4.1,5.0,5.0,,,,,,,,,37.0,,,0.0,,0.0,10.0,0.0,,,,8.0,,,,,145.0,,,,,,0.0,,25.0,,5.0,,,36.0,,1.0,,,10.0,5.0,,3.0,5.0,,5.0,1.0,,,2.0,,,0.0,,1.0,,,12.0,,,,,,,11.0,,,1.0,,,,727.0,2.0,,,,4.0,88.0,,,12.0,3.0,79.0,0.0,,,2.0,6.0,,,,4.0,,44.0,2.0,1.0,,
vor293,925306.0401720132,961.92829263517,28243.83984375,83.07011413574219,129.45481872558594,42.44108200073242,,,,,,,3.0,3.0,,,,,,,,,1.0,,,2.0,31.0,,4.0,,,,,,,1.0,3.0,,1.0,,,10.0,,1.0,1.0,,4.0,1.0,2.0,,1.0,,2.0,,,,,,,,,5.0,,,2.0,,,,,,,1.0,,,1.0,,3.0,,86.0,,,,2.0,,3.0,,,17.0,2.0,4.0,2.0,,,1.0,4.0,,3.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,3.966666666666667,3.8666666666666667,,,,,,,,,5.0,,,,4.5476190476190474,,4.6,,,,,,,,4.5,,4.8,,,4.62,,,5.0,,4.766666666666667,5.0,3.0,,5.0,4.3,,,,,,,,,4.0,,,4.65,,,,,,,4.0,,,4.0,,4.75,,4.507142857142857,,,,5.0,,3.9,,,4.554545454545455,3.5,3.7750000000000004,5.0,,,,4.266666666666667,3.85,,,,,,,5.0,,,,,,,,1207.0,28.0,,,,,,,,,2.0,,,0.0,158.0,,148.0,,,,,,,0.0,4.0,,4.0,,,15.0,,0.0,1.0,,21.0,1.0,1.0,,1.0,,7.0,,,,,,,,,24.0,,,8.0,,,,,,,6.0,,,1.0,,5.0,,1274.0,,,,1.0,,7.0,,,44.0,5.0,754.0,1.0,,,0.0,16.0,,32.0,,,,,,,2.0,0.0
vor294,925154.8151155649,961.8496842623409,27920.671875,82.11962127685547,128.54374694824222,43.688819885253906,1.0,,,,,3.0,5.0,2.0,,4.0,,5.0,,3.0,,,,4.0,,1.0,3.0,,9.0,,,1.0,1.0,3.0,,2.0,12.0,,4.0,,,16.0,,,,5.0,10.0,1.0,4.0,,7.0,,12.0,3.0,,1.0,,,1.0,1.0,,2.0,1.0,,18.0,,,,,,,1.0,,1.0,5.0,,1.0,,137.0,1.0,,,2.0,8.0,16.0,,,29.0,1.0,1.0,8.0,,,,9.0,,3.0,,,,,1.0,4.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,2.766666666666667,4.633333333333334,3.45,,4.7,,4.675,,3.7,,,,5.0,,,2.8,,4.5,,,,,,,3.0,4.32,,4.333333333333333,,,4.725,,,,5.0,4.533333333333333,,4.0,,4.46,4.8125,4.766666666666667,,,,,3.0,4.2,,4.3,5.0,,4.819999999999999,,,,,,,,,5.0,4.65,,,,4.63,3.4,,,4.25,5.0,4.5,,,4.038888888888889,4.5,,4.4399999999999995,,,,4.716666666666667,4.45,,,,,,4.45,,,0.0,,,,,36.0,34.0,20.0,,50.0,,40.0,,38.0,,,,9.0,,0.0,12.0,,31.0,,,0.0,0.0,0.0,,3.0,63.0,,6.0,,,470.0,,,,2.0,38.0,0.0,2.0,,13.0,,33.0,17.0,,0.0,,,8.0,76.0,,54.0,2.0,,84.0,,,,,,,0.0,,3.0,4.0,,0.0,,611.0,24.0,,,353.0,3.0,108.0,,,45.0,13.0,0.0,9.0,,,,35.0,,83.0,,,,,0.0,30.0,,
vor295,925003.5485434387,961.7710478816872,32782.64453125,96.41954040527344,132.65884399414062,38.14694213867188,,,,,,,,,,1.0,,,,,,,2.0,,1.0,,2.0,,6.0,,,,1.0,5.0,,,7.0,,1.0,,,7.0,,3.0,2.0,,7.0,,,,2.0,,7.0,,,,1.0,,,2.0,,5.0,,,8.0,,,,,,,4.0,,,4.0,,,,71.0,,,,,1.0,10.0,,,26.0,,,1.0,,,3.0,7.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,5.0,,4.766666666666667,,,,,2.6666666666666665,,,4.9,,,,,4.9,,5.0,4.5,,4.75,,,,5.0,4.84,,,,,,,4.8,,3.266666666666667,,,4.0600000000000005,,,,,,,4.3999999999999995,,,3.9333333333333336,,,,4.445945945945946,,,,,3.5,3.983333333333333,,,4.5,,,,,,5.0,4.3999999999999995,,,,,,,,,,,,,,,,,,,0.0,,,,,,,3.0,,1.0,,4.0,,25.0,,,,0.0,6.0,,,22.0,,0.0,,,27.0,,5.0,3.0,,18.0,,,,4.0,,54.0,,,,0.0,,,88.0,,15.0,,,20.0,,,,,,,199.0,,,8.0,,,,156.0,,,,,2.0,17.0,,,49.0,,,0.0,,,8.0,16.0,,0.0,,,,,,0.0,,
vor296,924852.2405052814,961.6923835121506,33944.0234375,99.83536529541016,131.83070373535156,48.23440933227539,,,,,,1.0,,3.0,,4.0,,2.0,,1.0,,,12.0,12.0,,2.0,1.0,,5.0,,,2.0,,1.0,,,11.0,,,,1.0,11.0,,2.0,,6.0,6.0,1.0,2.0,,4.0,,6.0,,1.0,,,,,,,2.0,,,5.0,,,,,,,1.0,,,4.0,,1.0,,102.0,,,,,2.0,5.0,,,6.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,5.0,,3.533333333333333,,4.575,,4.7,,4.0,,,4.522222222222222,4.66,,4.3,4.1,,4.625,,,5.0,,,,,4.4875,,,,5.0,4.75,,3.7,,4.666666666666667,4.233333333333333,4.6,4.35,,4.5,4.9,,,,,,,,,4.6,,,4.5600000000000005,,,,,,,4.0,,,5.0,,,,4.443939393939394,,,,,3.2,4.540000000000001,,,4.4799999999999995,3.8,,4.35,,,,,,,,,,,,,,,,,,,2.0,,28.0,,57.0,,64.0,,2.0,,,105.0,126.0,,11.0,17.0,,113.0,,,15.0,,0.0,,,655.0,,,,3.0,255.0,,7.0,,10.0,16.0,62.0,78.0,,7.0,,7.0,,0.0,,,,,,,6.0,,,111.0,,,,,,,82.0,,,6.0,,0.0,,764.0,,,,,11.0,110.0,,,36.0,8.0,,20.0,,,,,,0.0,,,,,,,,
vor297,924700.8910513257,961.6136911729812,41433.765625,115.0937957763672,148.4818572998047,82.72404479980469,,,,,,,3.0,3.0,,4.0,,,,1.0,,,1.0,3.0,,1.0,2.0,,5.0,,,,,4.0,,1.0,9.0,,1.0,,,6.0,,4.0,,12.0,2.0,1.0,2.0,,2.0,,8.0,4.0,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,3.0,,,,127.0,,,1.0,,9.0,4.0,,,2.0,,1.0,,,,,6.0,,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,4.733333333333333,3.4,,4.175000000000001,,,,5.0,,,4.3,4.5,,5.0,4.3,,4.5,,,,,3.1,,4.9,4.242857142857143,,5.0,,,4.74,,4.733333333333333,,4.742857142857143,4.0,,3.9,,3.5,4.3999999999999995,4.0,,3.6,,,,,,,,,4.5,,,,,,,,,,4.35,,,,4.4873239436619725,,,,,4.7,4.0,,,5.0,,3.8,,,,,3.966666666666667,4.0,,,,4.0,,,,,,,,,,,794.0,131.0,,910.0,,,,1.0,,,7.0,15.0,,1.0,9.0,,100.0,,,,,26.0,,14.0,78.0,,1.0,,,21.0,,52.0,,65.0,2.0,0.0,11.0,,2.0,,795.0,3.0,,7.0,,,,,,0.0,,,86.0,,,,,,,,,,15.0,,,,3089.0,,,0.0,,67.0,516.0,,,16.0,,76.0,,,,,19.0,,2.0,,,,2.0,0.0,,,
vor298,924549.500233161,961.5349708841385,35832.3828125,105.3893585205078,144.6436767578125,58.02032852172852,,,,,,1.0,1.0,6.0,,5.0,,,,1.0,,4.0,2.0,12.0,,3.0,,,5.0,,,,,1.0,,1.0,9.0,,1.0,,,5.0,,,1.0,1.0,3.0,1.0,2.0,,6.0,,7.0,7.0,,1.0,1.0,,,3.0,,9.0,,,14.0,,,,,,,2.0,,2.0,1.0,,,,107.0,,1.0,,,1.0,8.0,,1.0,23.0,3.0,1.0,6.0,,,,8.0,,1.0,,,,,2.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,3.7,4.0,3.4000000000000004,,4.725,,,,3.7,,3.5249999999999995,4.3,4.722222222222222,,4.5,,,4.433333333333334,,,,,,,3.6,4.55,,4.1,,,4.1,,,4.0,5.0,3.5,4.6,,,5.0,4.575,4.7,,4.0,,,,5.0,,4.3,,,4.7555555555555555,,,,,,,4.3,,4.55,5.0,,,,4.356521739130434,,3.0,,,5.0,4.25,,4.9,4.736363636363635,4.266666666666667,4.3,4.0200000000000005,,,,4.3428571428571425,3.8,,,,,3.7,4.5,,,,,,,,11.0,361.0,130.0,,66.0,,,,17.0,,3202.0,16.0,82.0,,14.0,,,19.0,,,,,0.0,,27.0,47.0,,31.0,,,47.0,,,121.0,2.0,11.0,55.0,0.0,,12.0,,16.0,89.0,,8.0,0.0,,,3.0,,24.0,,,375.0,,,,,,,21.0,,101.0,2.0,,,,3342.0,,7.0,,,3.0,43.0,,21.0,46.0,147.0,14.0,472.0,,,,194.0,,5.0,,,,,6.0,144.0,,
vor299,924398.0680981564,961.4562226633911,40163.17578125,118.12699127197266,149.55064392089844,74.20965576171875,3.0,,,,1.0,1.0,5.0,4.0,,5.0,,1.0,,2.0,,,3.0,3.0,,,,,12.0,1.0,,2.0,,2.0,1.0,1.0,8.0,,4.0,,,8.0,,1.0,1.0,6.0,4.0,,4.0,1.0,8.0,,3.0,3.0,,1.0,,,,4.0,,9.0,,,5.0,,,1.0,,,,1.0,,,1.0,,,,181.0,1.0,,1.0,,7.0,15.0,,,13.0,,,1.0,1.0,,,6.0,,2.0,,,,,7.0,3.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,3.7,,,5.0,4.2,4.633333333333334,3.825,,4.64,,,,4.35,,,3.5666666666666664,4.3,,,,,3.4200000000000004,5.0,,4.65,,4.15,4.3,3.9,4.433333333333333,,3.375,,,4.3,,4.0,4.2,4.333333333333333,3.375,,4.466666666666667,,4.0,,4.1,,,,,,,,3.9777777777777774,,,4.8,,,3.7,,,,4.3,,,,,,,4.213513513513514,5.0,,,,4.779999999999999,3.961538461538462,,,4.2,,,4.3,4.4,,,3.8200000000000003,4.65,,,,,4.466666666666667,4.166666666666667,2.0,,28.0,,,,1.0,5.0,1417.0,27.0,,91.0,,0.0,,93.0,,,28.0,101.0,,,,,28.0,1.0,,6.0,,29.0,3.0,14.0,622.0,,37.0,,,79.0,,65.0,1553.0,84.0,547.0,,17.0,0.0,9.0,,0.0,107.0,,0.0,,,,0.0,,169.0,,,30.0,,,9.0,,,,197.0,,,0.0,,,,1460.0,3.0,,0.0,,19.0,1561.0,,,19.0,,,304.0,81.0,,,118.0,,2472.0,,,,,24.0,391.0,4.0,
vor300,924246.594698183,961.3774465308529,35003.22265625,102.95065307617188,149.13319396972656,71.97200012207031,,,,,1.0,,,1.0,,,,,,,,3.0,,,,,,,2.0,,,,,,,,3.0,,3.0,,,1.0,,1.0,2.0,1.0,2.0,,,,4.0,,2.0,5.0,,,,,,5.0,,5.0,,,3.0,,,,,,,1.0,,,1.0,,1.0,,59.0,,,,,,2.0,,,10.0,1.0,1.0,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,4.4,,,3.0,,,,,,,,4.066666666666666,,,,,,,4.6,,,,,,,,3.9,,3.2,,,3.8,,4.3,3.9,,4.15,,,,4.1000000000000005,4.5,3.7,,,,,,4.199999999999999,,3.4799999999999995,,,4.5,,,,,,,4.1,,,,,4.2,,4.160465116279069,,,,,,4.65,,,4.6,5.0,4.3,,,,,3.7,,,,,3.7,4.3,,,,,,,,14.0,,,1.0,,,,,,,,589.0,,,,,,,16.0,,,,,,,,20.0,,19.0,,,6.0,,176.0,427.0,0.0,17.0,,,,9.0,,62.0,93.0,,,,,,92.0,,302.0,,,56.0,,,,,,,282.0,,,0.0,,6.0,,1745.0,,,,,,5.0,,,22.0,10.0,98.0,,,,,7.0,,,,,,73.0,537.0,0.0,,
vor301,924095.0800829923,961.2986425055391,40089.4921875,117.91027069091795,152.05279541015625,89.051513671875,,,2.0,,,,1.0,4.0,,1.0,,1.0,,3.0,,1.0,,2.0,,,,,28.0,,,,,,,,3.0,,,,,1.0,,4.0,,1.0,,,,,1.0,,3.0,1.0,,1.0,,,,2.0,,4.0,,,3.0,,1.0,,,,,1.0,2.0,,,,,,54.0,1.0,2.0,,,2.0,11.0,,,2.0,,3.0,2.0,,,,2.0,,1.0,,,,,,2.0,,,,,,,,,2.0,,,,,,1.8333333333333333,2.0,,,,,4.300000000000001,,,,3.8749999999999996,,,,4.7,,4.35,,5.0,,4.05,,,,,4.166666666666668,,,,,,,,4.233333333333333,,,,,4.2,,4.266666666666667,,5.0,,,,,1.7,4.3999999999999995,,,4.4,,,,4.8,,5.0,,,4.7,,4.3,,,,,4.5,,,,,,,4.2875,4.2,4.45,,,3.0,4.2299999999999995,,,3.8,,4.233333333333333,4.5,,,,4.7,4.3,,,,,,4.4,,,,,11329.0,,,,0.0,44.0,,0.0,,3.0,,2076.0,,1.0,,24.0,,,,,496.0,,,,,,,,5.0,,,,,236.0,,75.0,,1.0,,,,,7.0,,462.0,0.0,,11137.0,,,,67.0,,2.0,,,3.0,,4131.0,,,,,95.0,0.0,,,,,,768.0,52.0,9.0,,,2.0,9997.0,,,4.0,,44.0,47980.0,,,,6.0,,2369.0,,,,,,17.0,,
vor302,923943.5243026298,961.2198106066218,42300.328125,124.41272735595705,150.02059936523438,83.11080169677734,1.0,,,,,2.0,3.0,1.0,,,,,,,,,1.0,3.0,1.0,1.0,1.0,,3.0,,,3.0,,2.0,,,13.0,,1.0,,,4.0,,2.0,,1.0,5.0,,3.0,2.0,14.0,,8.0,22.0,,,1.0,1.0,,1.0,,4.0,,,7.0,,,,1.0,,,1.0,4.0,,6.0,,4.0,,78.0,1.0,,,1.0,1.0,14.0,,,16.0,2.0,2.0,1.0,,,,8.0,,2.0,,1.0,,,1.0,3.0,,,2.0,,,,,,,,,,,,2.0,,,,3.9,,,,1.25,3.4333333333333336,4.0,,,,,,,,,4.0,4.15,4.5,,5.0,,5.0,,,4.8999999999999995,,4.2,,,3.516666666666667,,,,,4.966666666666667,,5.0,,,4.8,,4.833333333333333,4.0,4.67,4.65,4.373333333333333,,,4.8,4.3,,4.4,,4.433333333333334,,,4.7,,,,5.0,,,4.1,3.766666666666667,,4.45,,5.0,,4.43653846153846,3.9,,,4.5,3.6,4.472727272727273,,,4.6,4.2,4.55,,,,,4.316666666666666,4.6,,4.4,,,3.5,4.6000000000000005,,,10.0,,,,,7.0,1306.0,8.0,,,,,,,,,1.0,11.0,4.0,0.0,4.0,,1.0,,,65.0,,76.0,,,88.0,,0.0,,,12.0,,1.0,,0.0,36.0,,24.0,4.0,44.0,,33.0,66.0,,,315.0,11.0,,28.0,,50.0,,,42.0,,,,1.0,,,85.0,21.0,,18.0,,10.0,,2150.0,23.0,,,8.0,20.0,620.0,,,20.0,54.0,50.0,0.0,,,,45.0,,149.0,,472.0,,,10.0,26.0,,
vor303,923791.9274076861,961.1409508535604,37842.43359375,111.30127716064452,141.1341552734375,73.50597381591797,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,3.0,,,3.0,,1.0,,,,,,,,2.0,,1.0,,,18.0,,1.0,1.0,,,1.0,1.0,,3.0,,1.0,3.0,,,,,,2.0,,3.0,,,10.0,,1.0,,,,,,,2.0,,,1.0,,76.0,,1.0,3.0,,1.0,16.0,,,10.0,1.0,,5.0,,,1.0,4.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,5.0,3.7,5.0,,,,,,,5.0,,4.666666666666667,,,4.4,,5.0,,,,,,,,,,5.0,,,4.311111111111111,,,2.5,,,4.5,3.4,,4.75,3.9,3.8499999999999996,,,,,,4.65,,4.4,,,4.7,,4.3,,,,,,,4.55,,,4.9,,4.430952380952381,,4.2,,,5.0,4.533333333333334,,,4.725,,,4.75,,,,5.0,4.5,,,,,,3.8,,,1.0,,,,,,1.0,3.0,1.0,0.0,,,,,,6.0,0.0,4.0,,,13.0,,1.0,,,,,,,,0.0,,1.0,,,79.0,,0.0,2.0,,,28.0,7.0,,17.0,,124.0,19.0,,,,,,29.0,,14.0,,,124.0,,7842.0,,,,,,,80.0,,,7.0,,4136.0,,6.0,0.0,,9.0,224.0,,,25.0,0.0,,3.0,,,0.0,3.0,,2.0,,,,,,25.0,,
vor304,923640.2894462284,961.0620632645055,39837.1640625,117.16812896728516,149.66015625,75.18004608154297,,,,,,,5.0,2.0,,5.0,,2.0,,3.0,,,,3.0,,1.0,,,3.0,,,2.0,,1.0,,,5.0,,,,,12.0,,,2.0,,4.0,,6.0,2.0,5.0,,6.0,5.0,,,,,,2.0,,5.0,,,12.0,,,,,,,,,,2.0,,,,77.0,,,3.0,,,9.0,,,30.0,,2.0,2.0,,,1.0,12.0,,,,,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,4.340000000000001,3.0,,5.0,,4.1,,4.7,,,,5.0,,,,,4.05,,,,,5.0,,,4.925,,,,,4.183333333333333,,,4.0,,4.066666666666666,,4.3999999999999995,4.95,4.5,4.64,4.625,,,,,,5.0,,4.42,,,4.7555555555555555,,,,,,,,,,4.5,,,,4.461904761904761,,,,,,4.55,,,4.480952380952381,,4.2,5.0,,,5.0,4.385714285714285,,,,,,5.0,4.0,,,,,,,,,1127.0,3.0,,3.0,,57.0,,6.0,,,,5.0,,0.0,,,49.0,,,0.0,,2.0,,,18.0,,,,,665.0,,,93.0,,2238.0,,42.0,11.0,25.0,,79.0,28.0,,,,,,3.0,,14.0,,,745.0,,,,,,,,,,4.0,,,,903.0,,,0.0,,,4959.0,,,207.0,,5.0,1.0,,,1.0,35.0,,,,,,,4.0,8.0,,
