,vor_id,TDLinx,type,channel,turnover_int,turnover_obs,card_machine,Latitude,Longitude
1900,vor186,05513523,General Store,Grocery,Refused To Answer,Rank K,No,31.621760302,74.281248262
1901,vor302,05514629,General Store,Grocery,Rank H,Rank H,No,31.552077181,74.358611229
1902,vor303,05516210,General Store,Grocery,Rank H,Rank H,No,31.55392509,74.362657932
1903,vor304,05518715,General Store,Grocery,Rank K,Rank I,No,31.571102127,74.370326075
1904,vor273,05560056,General Store,Grocery,Rank H,Rank H,No,31.449825,74.340793
1905,vor346,05526374,General Store,Grocery,Rank J,Rank J,No,31.489269979,74.400760185
1906,vor280,05526955,General Store,Grocery,Rank F,Rank G,No,31.565302101,74.356135134
1907,vor328,05527046,General Store,Grocery,Rank J,Rank I,No,31.571283451,74.383039802
1908,vor254,05527721,General Store,Grocery,Rank K,Rank I,No,31.529936623,74.327891313
1909,vor227,05536655,General Store,Grocery,Rank H,Rank H,No,31.477630731,74.310030276
1910,vor329,05536697,General Store,Grocery,Rank H,Rank G,No,31.597268483,74.389982678
1911,vor234,05491804,General Store,Grocery,Rank I,Rank H,No,31.598343899,74.305095191
1912,vor234,05491811,General Store,Grocery,Rank K,Rank I,No,31.597978057,74.305387231
1913,vor237,05493326,Soft Drinks Semi-Wholesalers,Grocery,Rank I,Rank H,No,31.630748631,74.306734281
1914,vor354,05567338,General Store,Grocery,Rank N,Rank M,No,31.603486721,74.406359192
1915,vor273,05567392,General Store,Grocery,Rank K,Rank J,No,31.452963094,74.348691914
1916,vor376,05577173,General Store,Grocery,Rank I,Rank H,No,31.591225343,74.423008964
1917,vor250,05577222,General Store,Grocery,Rank I,Rank I,No,31.468222407,74.328821828
1918,vor273,05540793,General Store,Grocery,Rank I,Rank H,No,31.459591232,74.343296976
1919,vor226,05546746,General Store,Grocery,Rank I,Rank I,No,31.469295455,74.310440068
1920,vor228,05546762,General Store,Grocery,,,,31.499109,74.309348
1921,vor297,05516819,General Store,Grocery,Rank J,Rank J,No,31.463435882,74.36138324
1922,vor250,05521228,General Store,Grocery,Rank I,Rank I,No,31.467331744,74.336966082
1923,vor186,05523952,General Store,Grocery,Rank K,Rank I,No,31.624204255,74.27792414
1924,vor327,05529840,General Store,Grocery,Rank I,Rank I,No,31.563038313,74.380514307
1925,vor346,05530237,General Store,Grocery,Rank H,Rank H,No,31.490532866,74.409753229
1926,vor346,05533164,General Store,Grocery,Rank E,Rank E,Yes,31.482892,74.405976
1927,vor321,05521875,General Store,Grocery,Rank K,Rank K,No,31.475527055,74.386497018
1928,vor280,05522031,General Store,Grocery,Refused To Answer,Rank G,No,31.565031372,74.353559805
1929,vor186,05523902,General Store,Grocery,Rank K,Rank I,No,31.629618123,74.279609462
1930,vor206,05459194,Medical / General Store,Others,Rank K,Rank J,No,31.564412106,74.295934289
1931,vor236,05473108,General Store,Grocery,Rank H,Rank H,No,31.62680779,74.306727464
1932,vor232,05482021,General Store,Grocery,Rank H,Rank H,No,31.556783681,74.311811831
1933,vor207,05484763,General Store,Grocery,Rank K,Rank J,No,31.57334,74.29146
1934,vor207,05484947,General Store,Grocery,Rank K,Rank K,No,31.571586804,74.299064363
1935,vor273,05566979,General Store,Grocery,Rank I,Rank H,No,31.450984573,74.349502303
1936,vor258,05540949,General Store,Grocery,Rank H,Rank H,No,31.589868303,74.324031407
1937,vor203,05527128,General Store,Grocery,Rank F,Rank E,No,31.513305843,74.29308284
1938,vor203,05527139,General Store,Grocery,Rank H,Rank G,No,31.512212681,74.294633792
1939,vor186,05513481,General Store,Grocery,Rank M,Rank M,No,31.623031167,74.28156179
1940,vor328,05514248,General Store,Grocery,Rank L,Rank K,No,31.573934357,74.378532969
1941,vor210,05514587,General Store,Grocery,Rank J,Rank G,No,31.623818208,74.28867512
1942,vor297,05514597,General Store,Grocery,Rank H,Rank H,No,31.47516076,74.362564687
1943,vor352,05563369,Soft Drinks Semi-Wholesalers,Grocery,Rank D,Rank D,No,31.583725719,74.403181661
1944,vor250,05577996,General Store,Grocery,Rank I,Rank I,No,31.466260945,74.327492594
1945,vor303,05526960,General Store,Grocery,Rank F,Rank F,No,31.559522494,74.366256159
1946,vor257,05527743,General Store,Grocery,Rank L,Rank K,No,31.575142234,74.336855881
1947,vor186,05523965,Confectionary Shop,Others,Rank L,Rank K,No,31.625158266,74.277836434
1948,vor229,05494682,General Store,Grocery,,,,31.518045403,74.308138277
1949,vor186,05501679,General Store,Grocery,Rank I,Rank J,No,31.627980244,74.28127436
1950,vor232,05490549,Variety / Minyari Store,Others,Rank L,Rank K,No,31.553545035,74.312526882
1951,vor259,05509658,Canteens,Catering,,,,31.603284659,74.33178696
1952,vor186,05513482,Medical / General Store,Others,Rank K,Rank K,No,31.623111967,74.28044236
1953,vor186,05513506,Medical / General Store,Others,Rank I,Rank I,No,31.621029607,74.281453238
1954,vor280,05536859,Take-Away Snacks,Catering,Refused To Answer,Rank H,No,31.563181554,74.346983574
1955,vor253,05474178,Medical / General Store,Others,Rank J,Rank H,Yes,31.522107215,74.324718256
1956,vor209,05459035,Tea Stall,Others,Rank M,Rank K,No,31.614475359,74.292391258
1957,vor208,05488404,Tea Stall,Others,Rank L,Rank K,No,31.594608984,74.302482031
1958,vor210,05517974,Tea Stall,Others,Rank L,Rank K,No,31.623938,74.286048
1959,vor164,05454446,Variety / Minyari Store,Others,Rank J,Rank J,No,31.613922,74.264822
1960,vor164,05455249,Variety / Minyari Store,Others,Rank I,Rank I,No,31.614112,74.265588
1961,vor185,05457239,Canteens,Catering,,,,31.61132668,74.284613807
1962,vor234,05491866,Canteens,Catering,,,,31.599040415,74.311195108
1963,vor164,05456705,Confectionary Shop,Others,Rank K,Rank L,No,31.604185866,74.249984451
1964,vor186,05457079,Confectionary Shop,Others,Rank L,Rank K,No,31.620196594,74.282098676
1965,vor236,05469991,Corner Store,Grocery,Rank M,Rank L,No,31.629202246,74.310953812
1966,vor233,05518106,Confectionary Shop,Others,Refused To Answer,Rank L,No,31.577439958,74.312785543
1967,vor210,05469470,Hawker / Vendor,Convenience,Rank M,Rank L,No,31.621256638,74.296813436
1968,vor186,05523838,Corner Store,Grocery,Rank L,Rank J,No,31.627651192,74.277734047
1969,vor236,05469980,Confectionary Shop,Others,Rank L,Rank K,No,31.627831037,74.309863406
1970,vor274,05521239,Confectionary Shop,Others,Rank M,Rank M,No,31.461809462,74.342678147
1971,vor210,05469476,Hawker / Vendor,Convenience,Rank N,Rank L,No,31.621235155,74.296710403
1972,vor228,05469818,Corner Store,Grocery,Rank J,Rank J,No,31.506145587,74.30363643
1973,vor234,05493519,Confectionary Shop,Others,Rank K,Rank K,No,31.58581582,74.312148123
1974,vor347,05526704,Confectionary Shop,Others,Rank M,Rank M,No,31.492468931,74.398541925
1975,vor280,05527902,Confectionary Shop,Others,Refused To Answer,Rank L,No,31.561535725,74.352804466
1976,vor280,05515771,Hawker / Vendor,Convenience,Refused To Answer,Rank M,No,31.559790573,74.35354233
1977,vor280,05527912,Exclusive Medical Store,Others,Refused To Answer,Rank I,No,31.563848304,74.349157417
1978,vor233,05540629,Exclusive Medical Store,Others,Rank J,Rank G,No,31.576772789,74.313127294
1979,vor203,05455858,Exclusive Medical Store,Others,Rank K,Rank L,No,31.51738318,74.300010939
1980,vor298,05483783,Exclusive Medical Store,Others,Rank F,Rank F,No,31.490656234,74.369448153
1981,vor207,05455951,Exclusive Medical Store,Others,,,,31.56886891,74.28773607
1982,vor303,05512100,Pan / Cigarette Shop,Others,Rank H,Rank I,No,31.558385524,74.368057565
1983,vor206,05456914,Pan / Cigarette Shop,Others,Rank K,Rank K,No,31.563674775,74.286082672
1984,vor164,05457171,Pan / Cigarette Shop,Others,Rank E,Rank G,No,31.613647396,74.264645836
1985,vor185,05459428,Pan / Cigarette Shop,Others,Rank I,Rank H,No,31.607892232,74.276502079
1986,vor232,05479429,Pan / Cigarette Shop,Others,Rank J,Rank J,No,31.556382906,74.31020134
1987,vor234,05490684,Pan / Cigarette Shop,Others,Refused To Answer,Rank I,No,31.593286,74.304991
1988,vor233,05518065,Pan / Cigarette Shop,Others,Refused To Answer,Rank H,No,31.58256,74.316661
1989,vor329,05536688,Pan / Cigarette Shop,Others,Rank H,Rank G,No,31.595856088,74.38978293
1990,vor280,05536863,Pan / Cigarette Shop,Others,Refused To Answer,Rank G,No,31.563882,74.347988
1991,vor233,05540413,Pan / Cigarette Shop,Others,Rank J,Rank G,No,31.580143,74.306316
1992,vor209,05457004,Pan / Cigarette Shop,Others,Rank K,Rank L,No,31.610116405,74.291375855
1993,vor232,05457095,Pan / Cigarette Shop,Others,Rank J,Rank I,No,31.564176,74.308758
1994,vor209,05459832,Pan / Cigarette Shop,Others,Rank J,Rank J,No,31.600050689,74.30254877
1995,vor198,05459895,Pan / Cigarette Shop,Others,Rank L,Rank K,No,31.434187809,74.295586446
1996,vor186,05479545,Pan / Cigarette Shop,Others,Rank H,Rank H,No,31.617915085,74.269082826
1997,vor232,05490588,Pan / Cigarette Shop,Others,Rank L,Rank K,No,31.556846634,74.315350602
1998,vor249,05500520,Pan / Cigarette Shop,Others,Rank J,Rank K,No,31.459676302,74.337292611
1999,vor232,05483712,Pan / Cigarette Shop,Others,Rank J,Rank J,No,31.555974361,74.306957068
2000,vor186,05524007,General Store,Grocery,Rank K,Rank K,No,31.623987944,74.280638303
2001,vor327,05527050,General Store,Grocery,Rank J,Rank I,No,31.563047081,74.381984054
2002,vor328,05537033,General Store,Grocery,Rank J,Rank J,No,31.580095483,74.381082804
2003,vor321,05530194,General Store,Grocery,Rank L,Rank L,No,31.476091218,74.391621948
2004,vor257,05527733,Kiryana Store,Grocery,Rank L,Rank J,No,31.574594966,74.337328755
2005,vor233,05556601,General Store,Grocery,Refused To Answer,Rank H,No,31.58281,74.318733
2006,vor303,05515850,Super / Departmental Store,Grocery,Rank G,Rank F,Yes,31.556697837,74.367455784
2007,vor233,05518052,Kiryana Store,Grocery,Refused To Answer,Rank K,No,31.582871,74.313995
2008,vor375,05580642,General Store,Grocery,Refused To Answer,Rank H,No,31.574726854,74.426402481
2009,vor232,05483682,Super / Departmental Store,Grocery,Refused To Answer,Rank D,Yes,31.559895911,74.307456605
2010,vor234,05493504,Kiryana Store,Grocery,Rank J,Rank H,No,31.586387302,74.309204876
2011,vor297,05494601,General Store,Grocery,Rank J,Rank J,No,31.476513546,74.362806721
2012,vor304,05501968,Kiryana Store,Grocery,Rank I,Rank H,No,31.576338281,74.368657084
2013,vor280,05514779,Take-Away Snacks,Catering,Refused To Answer,Rank G,No,31.557981298,74.352906272
2014,vor206,05455423,Take-Away Snacks,Catering,Rank J,Rank I,No,31.561543258,74.29638866
2015,vor206,05456537,Take-Away Snacks,Catering,Rank M,Rank L,No,31.564252127,74.292795737
2016,vor298,05475260,Medical / General Store,Others,,,,31.483661,74.364053
2017,vor278,05480909,Medical / General Store,Others,Rank J,Rank L,No,31.523614115,74.342650377
2018,vor304,05486990,Medical / General Store,Others,Rank L,Rank K,No,31.579869553,74.374750363
2019,vor210,05496475,General Store,Grocery,Rank K,Rank J,No,31.626122128,74.295068374
2020,vor298,05513572,Kiryana Store,Grocery,Rank J,Rank K,No,31.4900735,74.3727799
2021,vor230,05512900,General Store,Grocery,Rank M,Rank L,No,31.522975312,74.313104921
2022,vor276,05536477,General Store,Grocery,Rank H,Rank G,No,31.499593949,74.34971885
2023,vor280,05526136,Kiryana Store,Grocery,Rank H,Rank G,No,31.565120145,74.34599176
2024,vor203,05533791,General Store,Grocery,Rank E,Rank E,No,31.511812656,74.297202887
2025,vor329,05536824,General Store,Grocery,Rank I,Rank H,No,31.589000203,74.387148946
2026,vor273,05540587,General Store,Grocery,Rank J,Rank I,No,31.458867379,74.344854144
2027,vor280,05527898,General Store,Grocery,Refused To Answer,Rank H,No,31.563216439,74.352555309
2028,vor328,05534070,General Store,Grocery,Rank K,Rank J,No,31.569863,74.385126
2029,vor273,05537519,General Store,Grocery,Rank J,Rank I,No,31.460872698,74.34173389
2030,vor186,05523982,General Store,Grocery,Rank K,Rank J,No,31.62384051,74.278250735
2031,vor186,05524018,General Store,Grocery,Rank K,Rank J,No,31.625752796,74.280408988
2032,vor276,05526889,General Store,Grocery,Rank I,Rank I,No,31.500128172,74.352386111
2033,vor186,05513517,General Store,Grocery,Rank I,Rank I,No,31.61869809,74.282283123
2034,vor328,05514170,General Store,Grocery,Rank L,Rank J,No,31.574312507,74.380796047
2035,vor274,05514226,General Store,Grocery,Rank J,Rank J,No,31.466685517,74.340038153
2036,vor328,05514270,General Store,Grocery,Rank L,Rank K,No,31.571463118,74.379492808
2037,vor302,05514634,General Store,Grocery,Rank E,Rank E,No,31.551300526,74.364281215
2038,vor328,05543398,General Store,Grocery,Rank L,Rank J,No,31.574340984,74.385574341
2039,vor274,05544108,General Store,Grocery,Rank H,Rank H,No,31.461635,74.347005
2040,vor274,05544158,General Store,Grocery,Refused To Answer,Rank H,No,31.464232211,74.348029612
2041,vor304,05488808,Pan / Cigarette Shop,Others,Rank J,Rank I,No,31.582053195,74.374934328
2042,vor259,05493474,Pan / Cigarette Shop,Others,Rank J,Rank I,No,31.600226431,74.326157272
2043,vor234,05493497,Pan / Cigarette Shop,Others,Rank J,Rank G,No,31.585395066,74.31245267
2044,vor186,05501683,Pan / Cigarette Shop,Others,Rank L,Rank J,No,31.62746526,74.278978226
2045,vor233,05518098,Pan / Cigarette Shop,Others,Refused To Answer,Rank I,No,31.580283,74.315147
2046,vor274,05514194,Pan / Cigarette Shop,Others,Rank H,Rank H,No,31.471330102,74.344835877
2047,vor232,05483707,Pan / Cigarette Shop,Others,Rank L,Rank L,No,31.555618652,74.30698026
2048,vor230,05512872,Eating Places,Catering,Refused To Answer,Rank K,No,31.523460102,74.310493024
2049,vor164,05454861,Variety / Minyari Store,Others,Rank J,Rank J,No,31.613588,74.265586
2050,vor185,05457238,Canteens,Catering,,,,31.610624873,74.284515854
2051,vor210,05514576,Canteens,Catering,Rank N,Rank N,No,31.625087772,74.294379534
2052,vor234,05494632,Canteens,Catering,,,,31.596932495,74.305133643
2053,vor328,05506317,Kiryana Store,Grocery,Rank J,Rank I,No,31.576831309,74.379212369
2054,vor231,05490954,Take-Away Snacks,Catering,Refused To Answer,Rank J,No,31.55300982,74.315979303
2055,vor280,05514771,Take-Away Snacks,Catering,Refused To Answer,Rank H,No,31.559255338,74.35154169
2056,vor302,05519306,Medical / General Store,Others,Rank J,Rank I,No,31.553319871,74.366948255
2057,vor346,05530175,Take-Away Snacks,Catering,Rank D,Rank D,No,31.482254,74.396829
2058,vor201,05570985,Medical / General Store,Others,Rank G,Rank G,Yes,31.483136,74.298374
2059,vor204,05457546,Take-Away Snacks,Catering,Rank H,Rank G,No,31.524091275,74.287790927
2060,vor255,05471458,Take-Away Snacks,Catering,Rank D,Rank E,No,31.539761358,74.32890662
2061,vor186,05466315,Medical / General Store,Others,Rank J,Rank J,No,31.618117899,74.284145639
2062,vor255,05475812,Take-Away Snacks,Catering,Rank K,Rank J,No,31.539061233,74.329755879
2063,vor236,05470047,Take-Away Snacks,Catering,Rank L,Rank K,No,31.628037676,74.311607693
2064,vor259,05493439,Medical / General Store,Others,Rank K,Rank G,No,31.603501316,74.330351923
2065,vor280,05495240,Take-Away Snacks,Catering,Rank H,Rank H,No,31.56327152,74.347113533
2066,vor186,05495567,Take-Away Snacks,Catering,Rank H,Rank H,No,31.615104365,74.271428897
2067,vor322,05523293,Take-Away Snacks,Catering,Rank H,Rank H,No,31.484502812,74.391477193
2068,vor274,05529895,General Store,Grocery,Rank J,Rank J,No,31.463923405,74.355297322
2069,vor233,05498362,General Store,Grocery,Rank I,Rank H,No,31.583461673,74.31854101
2070,vor236,05498947,General Store,Grocery,Rank K,Rank I,No,31.626670747,74.306350589
2071,vor304,05506674,General Store,Grocery,Rank J,Rank I,No,31.57402977,74.370005787
2072,vor327,05521120,General Store,Grocery,Rank J,Rank J,No,31.564753278,74.381884045
2073,vor327,05521129,General Store,Grocery,Refused To Answer,Cannot Estimate,No,31.56128556,74.383057792
2074,vor280,05522900,General Store,Grocery,Rank G,Rank G,No,31.565106709,74.346732691
2075,vor353,05550228,General Store,Grocery,Rank I,Rank H,No,31.590482976,74.396654331
2076,vor329,05550469,General Store,Grocery,Refused To Answer,Rank H,No,31.59775831,74.39074746
2077,vor272,05560657,General Store,Grocery,Rank H,Rank H,No,31.441185403,74.349558609
2078,vor299,05567426,General Store,Grocery,Rank H,Rank H,No,31.497440204,74.359952653
2079,vor259,05509638,General Store,Grocery,,,,31.603422333,74.331601661
2080,vor259,05498048,Tea Stall,Others,Refused To Answer,Rank J,No,31.609749,74.328381
2081,vor303,05512126,General Store,Grocery,Rank G,Rank F,No,31.554076966,74.362564156
2082,vor327,05534087,General Store,Grocery,Rank F,Rank F,No,31.563605464,74.388495384
2083,vor327,05534104,General Store,Grocery,Rank I,Rank J,No,31.566232,74.387849
2084,vor322,05523943,General Store,Grocery,Rank G,Rank G,No,31.488734994,74.379658344
2085,vor327,05527052,General Store,Grocery,Rank I,Rank H,No,31.56553996,74.381661558
2086,vor327,05527061,General Store,Grocery,Rank J,Rank I,No,31.564652029,74.380624035
2087,vor280,05527900,General Store,Grocery,Refused To Answer,Rank H,No,31.561151393,74.353996004
2088,vor297,05516705,General Store,Grocery,Rank H,Rank H,No,31.474453731,74.363095883
2089,vor210,05517692,General Store,Grocery,Rank L,Rank J,No,31.623579913,74.286537437
2090,vor304,05518734,General Store,Grocery,Rank J,Rank I,No,31.571425582,74.369333904
2091,vor274,05519744,General Store,Grocery,Rank I,Rank I,No,31.472397391,74.342053553
2092,vor250,05519769,General Store,Grocery,Rank I,Rank H,No,31.471890382,74.337891841
2093,vor233,05547142,Tea Stall,Others,Rank K,Rank I,No,31.576702677,74.31535324
2094,vor210,05468984,Tea Stall,Others,Rank L,Rank L,No,31.616341,74.291479
2095,vor210,05496478,Tea Stall,Others,Rank L,Rank K,No,31.625194927,74.298671827
2096,vor259,05498059,Tea Stall,Others,Refused To Answer,Rank K,No,31.609539578,74.333329479
2097,vor232,05482030,Tea Stall,Others,Rank K,Rank K,No,31.558960367,74.310447722
2098,vor235,05495418,Tea Stall,Others,Refused To Answer,Rank J,No,31.603691125,74.306032
2099,vor231,05502839,Tea Stall,Others,Rank M,Rank K,No,31.548155792,74.315943524
2100,vor208,05487558,Tea Stall,Others,Refused To Answer,Rank K,No,31.597111161,74.302616597
2101,vor186,05498197,Tea Stall,Others,Rank J,Rank J,No,31.617658201,74.264892868
2102,vor235,05481211,Tea Stall,Others,Rank L,Rank L,No,31.601217827,74.312235475
2103,vor376,05570255,General Store,Grocery,Rank I,Rank H,No,31.591789803,74.426754757
2104,vor376,05594842,General Store,Grocery,,,,31.585742272,74.428289027
